dataset,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,cv_roc_auc,test_roc_auc,star_test_roc_auc,diff_from_star
heart,0.005147875124998935,5.0,32.0,34.0,0.7383502115092462,0.7826306194484312,0.7757069159458516,-0.006923703502579537
heart,0.06343513447013638,2.0,53.0,45.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.04477831645730917,6.0,32.0,56.0,0.7064834459636441,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.06721355474058786,11.0,56.0,18.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.07282163486118597,24.0,5.0,53.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.0983423140894843,22.0,11.0,49.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.07983451249845512,9.0,59.0,7.0,0.5996647283775998,0.5,0.7757069159458516,0.2757069159458516
heart,0.06958128067908818,3.0,20.0,37.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.0016587828927856153,3.0,19.0,21.0,0.7389235947404265,0.7827469842131802,0.7757069159458516,-0.007040068267328614
heart,0.064517279040945,20.0,41.0,34.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.039757202108752235,7.0,18.0,41.0,0.7064834459636441,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.013752094414599327,28.0,57.0,26.0,0.7495940070197497,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.02090716207377137,10.0,35.0,8.0,0.7413431819372414,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.06599840460341791,26.0,48.0,58.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.05166358912710143,17.0,2.0,2.0,0.6819667085756196,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.009310276780589922,12.0,5.0,38.0,0.7180505624967258,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.08826363431893397,23.0,9.0,42.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.03492095746126609,16.0,16.0,4.0,0.7394867462936769,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.08563242918780925,22.0,56.0,34.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.06420316461542878,11.0,49.0,9.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.07853406511139437,8.0,20.0,36.0,0.5996647283775998,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.03722827665617431,25.0,35.0,26.0,0.7064834459636441,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.0005061583846218687,14.0,18.0,3.0,0.7158933155220284,0.7868197509794035,0.7757069159458516,-0.011112835033551871
heart,0.06918951976926933,16.0,41.0,37.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.07121792213475359,1.0,14.0,22.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.017882270922132883,24.0,8.0,8.0,0.7394867462936769,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.07209399242521293,1.0,48.0,13.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.050881407683876,22.0,55.0,23.0,0.6819667085756196,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.02439896433790836,6.0,38.0,46.0,0.7413431819372414,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.04867421529594551,8.0,27.0,28.0,0.7064834459636441,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.07948113035416485,1.0,28.0,48.0,0.5996647283775998,0.5,0.7757069159458516,0.2757069159458516
heart,0.04925176938188639,5.0,48.0,20.0,0.7064834459636441,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.057200419920918316,17.0,17.0,45.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.09404585843529144,29.0,46.0,54.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.0883494022266259,28.0,41.0,38.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.09283185625877255,17.0,46.0,54.0,0.5,0.5,0.7757069159458516,0.2757069159458516
heart,0.05722924691708384,28.0,33.0,53.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.02944488920695857,21.0,32.0,24.0,0.7394867462936769,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.026847485689015682,3.0,18.0,26.0,0.7394867462936769,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.039469146680947226,22.0,58.0,4.0,0.7064834459636441,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.0570061170089365,24.0,50.0,33.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.06711435168240507,23.0,2.0,28.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.029529058841893874,26.0,17.0,41.0,0.7394867462936769,0.7734959854156163,0.7757069159458516,0.0022109305302353555
heart,0.0697015740995268,11.0,54.0,49.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.05528199769079078,10.0,55.0,27.0,0.6647173273875007,0.7251270315348513,0.7757069159458516,0.050579884411000364
heart,0.08101133946791808,25.0,24.0,14.0,0.5996647283775998,0.5,0.7757069159458516,0.2757069159458516
heart,0.008159418040024036,7.0,57.0,37.0,0.7446177281418619,0.7734959854156163,0.7757069159458516,0.0022109305302353555
diabetes,0.03745401188473625,29.0,15.0,44.0,0.6680144415754788,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.07796910002727693,21.0,39.0,59.0,0.5368437697659709,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.015599452033620266,11.0,11.0,25.0,0.740093816390464,0.7833432835820896,0.7934328358208955,0.010089552238805921
diabetes,0.03337086111390219,8.0,24.0,4.0,0.6680144415754788,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0020584494295802446,2.0,24.0,45.0,0.6982168451175409,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.09385527090157503,2.0,21.0,34.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.030424224295953775,22.0,44.0,26.0,0.6775415444770284,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.029122914019804193,27.0,42.0,29.0,0.6775415444770284,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.09737555188414593,15.0,47.0,52.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.03824619912671628,20.0,57.0,4.0,0.7013397734460353,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.08599404067363206,7.0,21.0,10.0,0.5262492093611638,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.006505159298527952,4.0,25.0,15.0,0.7286089411326603,0.795223880597015,0.7934328358208955,-0.0017910447761194659
diabetes,0.08083973481164612,9.0,26.0,54.0,0.5810832641952187,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.0230893825622149,28.0,47.0,8.0,0.6845782301190271,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.060999665778262095,8.0,47.0,36.0,0.5974498303720316,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0909320402078782,4.0,50.0,41.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.07553614103176526,6.0,54.0,43.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05677003278199915,29.0,18.0,27.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.04497541333697657,10.0,36.0,15.0,0.6775415444770284,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0727271995856421,15.0,8.0,15.0,0.5810832641952187,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.019598286241914523,25.0,40.0,22.0,0.6845782301190271,0.7833432835820896,0.7934328358208955,0.010089552238805921
diabetes,0.038867728968948204,18.0,47.0,54.0,0.6775415444770284,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.05867511656638483,25.0,45.0,42.0,0.5974498303720316,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.02962735057040824,13.0,1.0,26.0,0.693710203751317,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.09868869366005173,24.0,1.0,45.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.029348817471803814,11.0,51.0,18.0,0.6858432522569146,0.720179104477612,0.7934328358208955,0.0732537313432835
diabetes,0.071134195274865,3.0,33.0,6.0,0.540955091714105,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0926300878513349,26.0,41.0,29.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.08631034258755936,8.0,12.0,35.0,0.5262492093611638,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.009541011649041132,23.0,23.0,25.0,0.7399356886232281,0.795223880597015,0.7934328358208955,-0.0017910447761194659
diabetes,0.06659223566174967,12.0,40.0,23.0,0.5368437697659709,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.08872127425763265,1.0,35.0,38.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.09717120953891038,3.0,1.0,6.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05612771975694963,14.0,39.0,28.0,0.6535851877407856,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.05227328293819941,15.0,26.0,43.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.043933650186577015,19.0,32.0,40.0,0.6527945489046059,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.04753702231821118,29.0,32.0,5.0,0.6527945489046059,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0907566473926093,23.0,39.0,46.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05398410913016732,29.0,36.0,14.0,0.6535851877407856,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0076979909828793,27.0,51.0,23.0,0.6986519436709191,0.7476417910447761,0.7934328358208955,0.045791044776119394
diabetes,0.08804678390152577,10.0,45.0,58.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.010549425983027062,28.0,28.0,45.0,0.7681372320841011,0.795223880597015,0.7934328358208955,-0.0017910447761194659
diabetes,0.018657005888603584,11.0,58.0,56.0,0.7013397734460353,0.7719402985074627,0.7934328358208955,0.021492537313432813
diabetes,0.08960912999234932,7.0,33.0,2.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.02279351625419417,25.0,52.0,14.0,0.695489046058306,0.7446567164179105,0.7934328358208955,0.048776119402984985
diabetes,0.08607305832563435,7.0,6.0,9.0,0.5262492093611638,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.053408941937544196,5.0,33.0,52.0,0.6625984704732333,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.026941233379852148,24.0,15.0,55.0,0.7120261377060871,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.021876421957307025,24.0,41.0,53.0,0.6845782301190271,0.7833432835820896,0.7934328358208955,0.010089552238805921
diabetes,0.0363629602379294,17.0,58.0,53.0,0.7013397734460353,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.02468760628386012,7.0,2.0,4.0,0.7457864160109574,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.03008783098167697,17.0,56.0,18.0,0.7013397734460353,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.0266781014275285,2.0,2.0,29.0,0.693710203751317,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.005147875124998935,5.0,32.0,34.0,0.7537778008998756,0.788179104477612,0.7934328358208955,0.005253731343283552
diabetes,0.06343513447013638,2.0,53.0,45.0,0.6129463515611523,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.04477831645730917,6.0,32.0,56.0,0.6527945489046059,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.06721355474058786,11.0,56.0,18.0,0.5523402909550917,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.07282163486118597,24.0,5.0,53.0,0.5810832641952187,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0983423140894843,22.0,11.0,49.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.07983451249845512,9.0,59.0,7.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.06958128067908818,3.0,20.0,37.0,0.5810832641952187,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0016587828927856153,3.0,19.0,21.0,0.73171304472696,0.7850149253731344,0.7934328358208955,0.008417910447761079
diabetes,0.064517279040945,20.0,41.0,34.0,0.5974498303720316,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.039757202108752235,7.0,18.0,41.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.013752094414599327,28.0,57.0,26.0,0.7104787825850445,0.7719402985074627,0.7934328358208955,0.021492537313432813
diabetes,0.02090716207377137,10.0,35.0,8.0,0.6845782301190271,0.7833432835820896,0.7934328358208955,0.010089552238805921
diabetes,0.06599840460341791,26.0,48.0,58.0,0.5974498303720316,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05166358912710143,17.0,2.0,2.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.009310276780589922,12.0,5.0,38.0,0.7450773890527213,0.7871641791044777,0.7934328358208955,0.006268656716417853
diabetes,0.08826363431893397,23.0,9.0,42.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.03492095746126609,16.0,16.0,4.0,0.6680144415754788,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.08563242918780925,22.0,56.0,34.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.06420316461542878,11.0,49.0,9.0,0.5974498303720316,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.07853406511139437,8.0,20.0,36.0,0.5810832641952187,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.03722827665617431,25.0,35.0,26.0,0.6775415444770284,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.0005061583846218687,14.0,18.0,3.0,0.7453429128792823,0.8048955223880597,0.7934328358208955,-0.011462686567164204
diabetes,0.06918951976926933,16.0,41.0,37.0,0.5368437697659709,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.07121792213475359,1.0,14.0,22.0,0.5810832641952187,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.017882270922132883,24.0,8.0,8.0,0.7372475165802174,0.7833432835820896,0.7934328358208955,0.010089552238805921
diabetes,0.07209399242521293,1.0,48.0,13.0,0.5368437697659709,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.050881407683876,22.0,55.0,23.0,0.6690817089299063,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.02439896433790836,6.0,38.0,46.0,0.6775415444770284,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.04867421529594551,8.0,27.0,28.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.07948113035416485,1.0,28.0,48.0,0.5262492093611638,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.04925176938188639,5.0,48.0,20.0,0.6535851877407856,0.6052537313432835,0.7934328358208955,0.188179104477612
diabetes,0.057200419920918316,17.0,17.0,45.0,0.6421205823482864,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.09404585843529144,29.0,46.0,54.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.0883494022266259,28.0,41.0,38.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.09283185625877255,17.0,46.0,54.0,0.5,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05722924691708384,28.0,33.0,53.0,0.6625984704732333,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.02944488920695857,21.0,32.0,24.0,0.6798343971019493,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.026847485689015682,3.0,18.0,26.0,0.7120261377060871,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.039469146680947226,22.0,58.0,4.0,0.7013397734460353,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.0570061170089365,24.0,50.0,33.0,0.6535851877407856,0.6052537313432835,0.7934328358208955,0.188179104477612
diabetes,0.06711435168240507,23.0,2.0,28.0,0.5810832641952187,0.6132537313432836,0.7934328358208955,0.18017910447761187
diabetes,0.029529058841893874,26.0,17.0,41.0,0.7120261377060871,0.7314626865671643,0.7934328358208955,0.06197014925373123
diabetes,0.0697015740995268,11.0,54.0,49.0,0.5523402909550917,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.05528199769079078,10.0,55.0,27.0,0.6690817089299063,0.6593432835820895,0.7934328358208955,0.13408955223880603
diabetes,0.08101133946791808,25.0,24.0,14.0,0.5810832641952187,0.5,0.7934328358208955,0.2934328358208955
diabetes,0.008159418040024036,7.0,57.0,37.0,0.7104787825850445,0.7719402985074627,0.7934328358208955,0.021492537313432813
cancer,0.03745401188473625,29.0,15.0,44.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.07796910002727693,21.0,39.0,59.0,0.648852712232994,0.5,0.7844491189561612,0.2844491189561612
cancer,0.015599452033620266,11.0,11.0,25.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.03337086111390219,8.0,24.0,4.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.0020584494295802446,2.0,24.0,45.0,0.7746428063329471,0.7775326199621974,0.7844491189561612,0.006916498993963849
cancer,0.09385527090157503,2.0,21.0,34.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.030424224295953775,22.0,44.0,26.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.029122914019804193,27.0,42.0,29.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.09737555188414593,15.0,47.0,52.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.03824619912671628,20.0,57.0,4.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.08599404067363206,7.0,21.0,10.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.006505159298527952,4.0,25.0,15.0,0.7496189256752638,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.08083973481164612,9.0,26.0,54.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.0230893825622149,28.0,47.0,8.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.060999665778262095,8.0,47.0,36.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.0909320402078782,4.0,50.0,41.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.07553614103176526,6.0,54.0,43.0,0.648852712232994,0.5,0.7844491189561612,0.2844491189561612
cancer,0.05677003278199915,29.0,18.0,27.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.04497541333697657,10.0,36.0,15.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.0727271995856421,15.0,8.0,15.0,0.648852712232994,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.019598286241914523,25.0,40.0,22.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.038867728968948204,18.0,47.0,54.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.05867511656638483,25.0,45.0,42.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.02962735057040824,13.0,1.0,26.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.09868869366005173,24.0,1.0,45.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.029348817471803814,11.0,51.0,18.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.071134195274865,3.0,33.0,6.0,0.648852712232994,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.0926300878513349,26.0,41.0,29.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.08631034258755936,8.0,12.0,35.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.009541011649041132,23.0,23.0,25.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.06659223566174967,12.0,40.0,23.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.08872127425763265,1.0,35.0,38.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.09717120953891038,3.0,1.0,6.0,0.5,0.5,0.7844491189561612,0.2844491189561612
cancer,0.05612771975694963,14.0,39.0,28.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.05227328293819941,15.0,26.0,43.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
cancer,0.043933650186577015,19.0,32.0,40.0,0.7350669674613336,0.7318075117370892,0.7844491189561612,0.05264160721907196
